date,restaurant_id,restaurant_type,menu_item_name,meal_type,key_ingredients_tags,typical_ingredient_cost,observed_market_price,actual_selling_price,quantity_sold,has_promotion,special_event,weather_condition
2024-02-04,38,Fine Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,41.25,68.87,0,0,0,Cloudy
2024-02-04,40,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.5,8.67,190,0,0,Rainy
2024-02-04,42,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,14.2,16.42,239,0,0,Sunny
2024-02-04,43,Casual Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,7.26,11.57,336,0,0,Sunny
2024-02-04,45,Food Stall,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,7.17,12.66,187,0,0,Sunny
2024-02-04,50,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.81,1.57,661,1,0,Rainy
2024-02-05,1,Food Stall,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,17.56,28.96,0,1,0,Sunny
2024-02-05,3,Cafe,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,33.73,50.07,99,0,1,Sunny
2024-02-05,4,Cafe,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,31.92,40.66,126,0,0,Rainy
2024-02-05,5,Cafe,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.92,3.77,619,0,0,Sunny
2024-02-05,8,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.12,12.63,348,0,0,Rainy
2024-02-05,10,Fine Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,6.62,8.33,170,0,0,Sunny
2024-02-05,15,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.85,9.2,75,0,0,Cloudy
2024-02-05,15,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,4.61,8.87,377,0,0,Sunny
2024-02-05,16,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.83,2.83,366,0,0,Cloudy
2024-02-05,17,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.22,8.74,151,0,0,Sunny
2024-02-05,17,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,10.68,19.93,91,0,0,Rainy
2024-02-05,19,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.32,11.58,88,0,0,Rainy
2024-02-05,19,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.93,13.01,81,0,0,Sunny
2024-02-05,21,Casual Dining,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.18,4.59,355,0,0,Rainy
2024-02-05,23,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,19.28,27.43,37,0,0,Sunny
2024-02-05,23,Fine Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,14.38,17.93,195,0,0,Sunny
2024-02-05,26,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,22.37,32.53,80,0,0,Cloudy
2024-02-05,26,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.47,10.2,108,0,0,Rainy
2024-02-05,31,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.52,6.75,298,0,0,Sunny
2024-02-05,32,Fine Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,4.67,8.54,188,0,0,Sunny
2024-02-05,32,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,16.3,24.88,0,0,0,Sunny
2024-02-05,33,Cafe,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,31.06,46.87,146,0,0,Sunny
2024-02-05,38,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,42.06,60.88,134,0,0,Cloudy
2024-02-05,38,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,44.57,66.66,72,0,0,Cloudy
2024-02-05,38,Fine Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,6.02,6.07,651,1,0,Sunny
2024-02-05,39,Casual Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,27.7,57.71,39,0,0,Sunny
2024-02-05,41,Cafe,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,30.17,37.11,120,0,0,Sunny
2024-02-05,43,Casual Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,10.86,20.0,95,1,0,Sunny
2024-02-05,44,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,1.87,1.92,953,1,1,Sunny
2024-02-05,45,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.52,6.11,161,0,0,Sunny
2024-02-05,48,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.09,8.7,686,1,0,Cloudy
2024-02-05,50,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.95,1.78,759,1,0,Rainy
2024-02-06,1,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,6.23,7.85,265,0,0,Cloudy
2024-02-06,2,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.77,2.63,136,0,0,Rainy
2024-02-06,2,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,12.94,30.27,64,0,0,Sunny
2024-02-06,4,Cafe,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.74,9.09,252,0,0,Sunny
2024-02-06,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,13.56,24.64,114,0,0,Cloudy
2024-02-06,17,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.29,5.1,502,1,0,Sunny
2024-02-06,17,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.2,2.88,282,0,0,Rainy
2024-02-06,19,Casual Dining,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,3.01,3.15,737,1,0,Rainy
2024-02-06,21,Casual Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,3.16,4.93,487,0,0,Sunny
2024-02-06,22,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.71,2.33,430,0,1,Rainy
2024-02-06,22,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,13.15,27.96,164,0,0,Sunny
2024-02-06,23,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,5.03,8.08,217,0,0,Sunny
2024-02-06,26,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.76,4.91,358,1,0,Rainy
2024-02-06,28,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,40.33,63.84,127,0,0,Rainy
2024-02-06,29,Food Stall,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,8.56,9.65,453,1,0,Cloudy
2024-02-06,30,Cafe,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,8.08,10.5,65,0,0,Sunny
2024-02-06,30,Cafe,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,37.18,52.51,121,0,0,Sunny
2024-02-06,32,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,41.11,49.54,183,0,0,Cloudy
2024-02-06,33,Cafe,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.61,3.94,515,0,0,Sunny
2024-02-06,34,Casual Dining,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,3.13,3.67,253,0,0,Cloudy
2024-02-06,36,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,17.72,29.61,43,0,0,Cloudy
2024-02-06,42,Fine Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,10.72,16.78,165,0,0,Sunny
2024-02-06,44,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.69,9.42,453,0,0,Cloudy
2024-02-06,49,Kopitiam,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.47,9.24,64,0,0,Sunny
2024-02-06,49,Kopitiam,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,13.29,13.31,342,1,0,Cloudy
2024-02-07,5,Cafe,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,28.92,42.76,61,0,0,Cloudy
2024-02-07,5,Cafe,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,3.65,5.6,309,0,0,Sunny
2024-02-07,6,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,18.77,26.56,6,0,0,Cloudy
2024-02-07,6,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,40.04,69.93,0,0,0,Sunny
2024-02-07,8,Casual Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,9.46,22.99,18,0,0,Cloudy
2024-02-07,9,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,10.89,22.54,109,0,0,Rainy
2024-02-07,11,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.19,6.55,604,1,0,Sunny
2024-02-07,12,Cafe,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,14.9,18.5,0,0,0,Cloudy
2024-02-07,15,Food Stall,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,18.99,31.58,253,0,0,Sunny
2024-02-07,17,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,10.73,12.37,251,0,0,Sunny
2024-02-07,18,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.91,2.51,386,0,0,Sunny
2024-02-07,18,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,2.0,2.56,363,0,0,Sunny
2024-02-07,18,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,13.44,21.05,140,0,0,Rainy
2024-02-07,20,Casual Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,28.25,52.32,0,0,0,Cloudy
2024-02-07,21,Casual Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,21.85,50.38,109,0,0,Sunny
2024-02-07,25,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,40.15,62.94,92,0,0,Rainy
2024-02-07,27,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.94,2.59,220,0,0,Sunny
2024-02-07,27,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.88,2.97,155,0,0,Sunny
2024-02-07,27,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,16.61,26.82,195,0,0,Sunny
2024-02-07,28,Fine Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,39.05,68.79,160,0,0,Rainy
2024-02-07,28,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,38.13,60.19,0,0,0,Rainy
2024-02-07,30,Cafe,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,14.85,20.39,52,0,0,Rainy
2024-02-07,30,Cafe,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,9.07,10.72,298,0,0,Sunny
2024-02-07,30,Cafe,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,8.53,9.68,176,0,0,Sunny
2024-02-07,32,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,41.62,44.26,227,1,0,Sunny
2024-02-07,33,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,10.17,12.4,269,0,0,Rainy
2024-02-07,33,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,10.48,11.71,473,0,0,Rainy
2024-02-07,36,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.95,2.85,304,0,0,Rainy
2024-02-07,36,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.67,1.42,584,1,0,Sunny
2024-02-07,38,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,10.96,14.23,619,0,1,Sunny
2024-02-07,39,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.23,11.31,142,0,0,Cloudy
2024-02-07,42,Fine Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,46.81,64.0,0,0,0,Rainy
2024-02-07,42,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,12.47,15.69,287,0,0,Cloudy
2024-02-07,47,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.2,8.01,147,0,0,Sunny
2024-02-08,3,Cafe,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,8.47,7.79,132,0,0,Sunny
2024-02-08,3,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,10.37,11.57,462,0,0,Rainy
2024-02-08,6,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,40.88,31.23,393,1,0,Rainy
2024-02-08,9,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.52,11.94,419,0,0,Rainy
2024-02-08,9,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,11.94,19.96,2,0,0,Sunny
2024-02-08,12,Cafe,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,27.34,39.19,131,0,0,Cloudy
2024-02-08,13,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.69,9.61,276,0,0,Cloudy
2024-02-08,14,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.38,11.13,226,0,0,Cloudy
2024-02-08,16,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.61,2.41,333,0,0,Sunny
2024-02-08,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,18.32,27.28,132,0,0,Rainy
2024-02-08,20,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,4.14,5.88,201,0,0,Cloudy
2024-02-08,20,Casual Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,25.22,46.29,70,0,0,Sunny
2024-02-08,23,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,40.52,50.74,147,0,0,Cloudy
2024-02-08,23,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,38.66,74.45,52,0,0,Sunny
2024-02-08,28,Fine Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,50.0,72.38,0,0,0,Sunny
2024-02-08,28,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,16.06,32.13,98,0,0,Cloudy
2024-02-08,31,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,1.87,1.81,1093,1,0,Sunny
2024-02-08,32,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,37.24,57.15,130,0,0,Cloudy
2024-02-08,32,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,5.01,8.33,312,0,0,Sunny
2024-02-08,33,Cafe,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,3.07,3.61,444,0,0,Sunny
2024-02-08,34,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.42,11.12,666,1,0,Sunny
2024-02-08,35,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.61,7.16,366,0,1,Sunny
2024-02-08,35,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.35,7.52,399,0,0,Sunny
2024-02-08,36,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.94,1.75,561,1,0,Cloudy
2024-02-08,38,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,48.75,82.92,0,0,0,Sunny
2024-02-08,43,Casual Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,25.36,39.61,147,0,0,Rainy
2024-02-08,46,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.79,5.6,382,1,0,Sunny
2024-02-08,47,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,1.97,1.63,643,1,0,Rainy
2024-02-08,48,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.15,8.41,408,0,0,Sunny
2024-02-08,49,Kopitiam,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.69,8.23,162,0,0,Cloudy
2024-02-08,50,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.92,2.63,214,0,0,Rainy
2024-02-09,2,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.57,2.19,382,0,0,Sunny
2024-02-09,3,Cafe,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,4.67,4.89,166,0,0,Sunny
2024-02-09,6,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,46.39,75.96,96,0,0,Sunny
2024-02-09,7,Casual Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,26.28,48.46,3,0,0,Sunny
2024-02-09,9,Casual Dining,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.66,4.56,313,0,0,Cloudy
2024-02-09,10,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,9.97,12.59,467,1,0,Rainy
2024-02-09,14,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.23,8.25,539,0,1,Rainy
2024-02-09,18,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.99,2.29,371,0,0,Sunny
2024-02-09,18,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,14.43,30.04,54,0,0,Rainy
2024-02-09,23,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,44.19,55.83,197,0,0,Cloudy
2024-02-09,25,Fine Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,36.67,55.31,236,0,0,Sunny
2024-02-09,26,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,18.88,34.1,97,0,0,Rainy
2024-02-09,26,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,15.92,28.36,186,0,0,Rainy
2024-02-09,26,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.9,10.95,208,0,0,Sunny
2024-02-09,26,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.0,9.01,293,0,1,Rainy
2024-02-09,27,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,13.82,27.05,18,0,0,Cloudy
2024-02-09,29,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.29,8.84,226,0,0,Sunny
2024-02-09,33,Cafe,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,23.85,39.45,200,0,0,Cloudy
2024-02-09,37,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,3.52,7.05,88,0,0,Rainy
2024-02-09,38,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,17.04,27.66,14,0,0,Sunny
2024-02-09,39,Casual Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,26.28,55.35,14,0,0,Sunny
2024-02-09,42,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,54.49,64.95,66,1,0,Rainy
2024-02-10,3,Cafe,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,29.13,47.65,21,0,0,Rainy
2024-02-10,5,Cafe,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,28.52,47.48,0,0,0,Sunny
2024-02-10,6,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,17.96,27.17,32,0,0,Rainy
2024-02-10,7,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.07,11.08,228,0,1,Sunny
2024-02-10,8,Casual Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,23.57,47.01,0,0,0,Rainy
2024-02-10,8,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.55,10.83,555,0,0,Cloudy
2024-02-10,9,Casual Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,23.57,28.92,249,1,0,Cloudy
2024-02-10,14,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,1.86,3.01,741,0,0,Sunny
2024-02-10,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,13.98,15.89,280,1,0,Sunny
2024-02-10,17,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,1.78,2.83,617,0,0,Cloudy
2024-02-10,19,Casual Dining,Char Kway Teow,Dinner,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,17.23,23.9,174,0,0,Sunny
2024-02-10,21,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,3.67,4.78,418,0,0,Sunny
2024-02-10,21,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.41,10.87,459,0,0,Cloudy
2024-02-10,22,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.55,2.54,743,0,0,Sunny
2024-02-10,22,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,15.26,26.21,109,0,0,Cloudy
2024-02-10,25,Fine Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,6.31,7.07,509,0,0,Sunny
2024-02-10,27,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,15.48,26.99,145,0,0,Sunny
2024-02-10,28,Fine Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,40.59,56.19,363,0,0,Sunny
2024-02-10,28,Fine Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,14.65,17.61,345,0,0,Rainy
2024-02-10,29,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,3.96,5.4,314,0,0,Sunny
2024-02-10,31,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.21,2.48,727,0,0,Sunny
2024-02-10,32,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,36.52,48.23,350,1,0,Cloudy
2024-02-10,33,Cafe,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,12.96,12.98,61,1,0,Sunny
2024-02-10,35,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.54,7.08,209,0,1,Cloudy
2024-02-10,36,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.99,1.9,824,1,0,Cloudy
2024-02-10,36,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.85,2.54,307,0,0,Cloudy
2024-02-10,38,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,6.45,7.73,370,0,0,Cloudy
2024-02-10,39,Casual Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,9.49,19.66,171,0,0,Sunny
2024-02-10,40,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.13,2.87,670,0,0,Sunny
2024-02-10,41,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,10.18,10.96,448,0,0,Cloudy
2024-02-10,41,Cafe,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,12.2,16.59,97,0,0,Sunny
2024-02-10,43,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.09,13.98,528,0,0,Rainy
2024-02-10,43,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,10.01,12.95,129,1,0,Sunny
2024-02-10,46,Casual Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,28.12,50.28,106,0,0,Sunny
